,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3642.0,4069.0,4548.0,5333.0,5177.0,5353.0,5906.0,6582.0,6482.0,3446.0,6179.0,8215.0,8343
Expenses,3189.0,3696.0,4118.0,4905.0,4790.0,5048.0,5481.0,6013.0,5966.0,3507.0,5474.0,7015.0,7181
Operating Profit,454.0,373.0,430.0,427.0,387.0,305.0,426.0,569.0,516.0,-60.0,705.0,1199.0,1162
OPM %,12.0,9.0,9.0,8.0,7.0,6.0,7.0,9.0,8.0,-2.0,11.0,15.0,14
Other Income,82.0,43.0,87.0,95.0,93.0,82.0,137.0,120.0,285.0,186.0,6.0,31.0,1077
Interest,165.0,191.0,197.0,200.0,190.0,178.0,184.0,233.0,303.0,276.0,228.0,257.0,303
Depreciation,166.0,189.0,196.0,162.0,159.0,157.0,170.0,196.0,340.0,314.0,240.0,235.0,245
Profit before tax,204.0,37.0,125.0,160.0,132.0,52.0,208.0,260.0,159.0,-465.0,243.0,737.0,1691
Tax %,30.0,68.0,24.0,27.0,35.0,42.0,32.0,33.0,-27.0,35.0,-9.0,27.0,
Net Profit,157.0,27.0,110.0,120.0,86.0,30.0,142.0,175.0,202.0,-304.0,265.0,537.0,1521
EPS in Rs,25.38,4.68,17.53,18.38,13.82,4.16,21.93,27.37,30.3,-44.62,39.11,79.45,227.45
