,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2566.0,2640.0,3008.0,3643.0,3849.0,4026.0,4437.0,5541.0,5577.0,5457.0,5253.0,4627.0,4160.0
Expenses,2069.0,2259.0,2419.0,2993.0,3216.0,3538.0,3645.0,4338.0,4662.0,4830.0,4720.0,3982.0,3794.0
Operating Profit,497.0,381.0,589.0,650.0,633.0,488.0,792.0,1202.0,915.0,627.0,534.0,645.0,366.0
OPM %,19.0,14.0,20.0,18.0,16.0,12.0,18.0,22.0,16.0,11.0,10.0,14.0,9.0
Other Income,12.0,405.0,43.0,37.0,59.0,55.0,17.0,23.0,19.0,47.0,25.0,33.0,49.0
Interest,123.0,124.0,120.0,122.0,118.0,119.0,120.0,122.0,131.0,150.0,163.0,169.0,242.0
Depreciation,207.0,217.0,198.0,201.0,199.0,200.0,198.0,201.0,203.0,188.0,193.0,196.0,193.0
Profit before tax,179.0,445.0,314.0,364.0,375.0,223.0,490.0,902.0,600.0,335.0,203.0,313.0,-20.0
Tax %,34.0,28.0,26.0,27.0,28.0,132.0,36.0,22.0,28.0,62.0,30.0,34.0,-237.0
Net Profit,118.0,322.0,231.0,266.0,269.0,-72.0,314.0,708.0,429.0,126.0,142.0,207.0,-66.0
EPS in Rs,3.51,9.13,6.13,7.0,7.0,-2.88,8.25,19.87,11.99,2.66,3.13,4.92,-2.68
