,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,20.0,29.0,32.0,36.0,43.0,55.0,71.0,82.0,96.0,103.0,136.0,156.0,164
Expenses,16.0,23.0,30.0,31.0,35.0,42.0,56.0,66.0,75.0,79.0,99.0,114.0,122
Operating Profit,3.0,6.0,2.0,6.0,8.0,12.0,14.0,16.0,21.0,23.0,37.0,42.0,43
OPM %,17.0,21.0,5.0,16.0,19.0,23.0,20.0,20.0,22.0,23.0,28.0,27.0,26
Other Income,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,4
Interest,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,8.0,8
Profit before tax,1.0,1.0,-2.0,0.0,4.0,8.0,10.0,12.0,17.0,18.0,32.0,36.0,37
Tax %,35.0,32.0,81.0,0.0,21.0,33.0,32.0,30.0,30.0,29.0,26.0,26.0,
Net Profit,1.0,1.0,-0.0,0.0,3.0,5.0,7.0,9.0,12.0,13.0,24.0,27.0,27
EPS in Rs,0.05,0.06,-0.02,0.01,0.2,0.33,0.41,0.53,0.72,0.78,1.46,1.64,1.69
