,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1058.0,1027.0,620.0,645.0,601.0,711.0,738.0,820.0,699.0,542.0,836.0,895.0,832
Expenses,1052.0,994.0,631.0,644.0,608.0,707.0,737.0,817.0,688.0,533.0,814.0,869.0,800
Operating Profit,6.0,34.0,-11.0,1.0,-7.0,3.0,1.0,3.0,11.0,9.0,22.0,27.0,32
OPM %,1.0,3.0,-2.0,0.0,-1.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,4
Other Income,38.0,7.0,41.0,18.0,18.0,15.0,15.0,15.0,11.0,8.0,-0.0,15.0,12
Interest,12.0,11.0,7.0,6.0,6.0,7.0,9.0,9.0,9.0,5.0,6.0,9.0,10
Depreciation,4.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,10.0,10.0,11.0,11.0,10
Profit before tax,29.0,26.0,17.0,8.0,-1.0,8.0,2.0,3.0,3.0,1.0,5.0,22.0,24
Tax %,29.0,31.0,1.0,13.0,300.0,3.0,30.0,95.0,89.0,322.0,112.0,18.0,
Net Profit,21.0,18.0,17.0,7.0,1.0,7.0,1.0,0.0,0.0,-3.0,-1.0,18.0,20
EPS in Rs,5.19,4.52,4.27,1.67,0.27,1.89,0.29,0.03,0.09,-0.81,-0.15,4.5,4.98
