,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,294.0,337.0,366.0,418.0,488.0,518.0,546.0,573.0,592.0,340.0,548.0,930.0,979
Expenses,290.0,334.0,363.0,412.0,481.0,508.0,536.0,560.0,578.0,325.0,535.0,921.0,967
Operating Profit,3.0,3.0,3.0,6.0,8.0,10.0,10.0,13.0,14.0,16.0,12.0,9.0,12
OPM %,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1
Other Income,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,12.0,12
Interest,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,2.0,1.0,2
Depreciation,4.0,5.0,5.0,6.0,8.0,9.0,11.0,12.0,14.0,13.0,12.0,11.0,12
Profit before tax,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,3.0,9.0,10
Tax %,29.0,0.0,31.0,0.0,59.0,66.0,32.0,44.0,-73.0,31.0,27.0,28.0,
Net Profit,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.0,6.0,7
EPS in Rs,11.13,0.81,-7.07,0.12,1.51,1.85,1.74,1.04,-9.62,9.85,25.5,71.29,84.26
