,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,910.0,1053.0,1073.0,1276.0,1449.0,1580.0,1916.0,2462.0,2237.0,2516.0,3948.0,6923.0,6770
Expenses,739.0,870.0,868.0,1022.0,1144.0,1256.0,1505.0,1960.0,1803.0,2001.0,3199.0,5634.0,5405
Operating Profit,171.0,183.0,205.0,254.0,304.0,324.0,412.0,502.0,434.0,515.0,748.0,1289.0,1365
OPM %,19.0,17.0,19.0,20.0,21.0,20.0,21.0,20.0,19.0,20.0,19.0,19.0,20
Other Income,19.0,4.0,1.0,-2.0,13.0,13.0,12.0,9.0,41.0,21.0,19.0,32.0,35
Interest,24.0,18.0,20.0,18.0,20.0,27.0,33.0,50.0,55.0,45.0,50.0,90.0,106
Depreciation,13.0,17.0,22.0,31.0,33.0,39.0,51.0,59.0,85.0,94.0,109.0,128.0,135
Profit before tax,154.0,152.0,164.0,203.0,264.0,271.0,340.0,402.0,336.0,397.0,607.0,1102.0,1158
Tax %,28.0,17.0,21.0,23.0,33.0,28.0,31.0,31.0,17.0,27.0,25.0,26.0,
Net Profit,101.0,126.0,130.0,156.0,178.0,195.0,234.0,277.0,279.0,288.0,455.0,811.0,851
EPS in Rs,11.69,12.85,13.09,16.29,18.08,20.61,24.37,28.91,29.55,30.54,48.77,83.68,89.33
