,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,32,32,32,32,32,33,33,33,32,33,33,33,33.0
Reserves,190,83,201,296,335,402,518,664,719,931,1094,1168,1190.0
Preference Capital,44,44,0,0,0,0,0,0,0,0,0,0,
Borrowings,178,161,124,76,112,85,67,66,102,124,165,193,185.0
Other Liabilities,116,125,121,126,140,157,146,179,238,307,394,392,414.0
Total Liabilities,514,401,478,530,619,676,763,942,1091,1395,1686,1786,1822.0
Fixed Assets,203,58,66,76,126,126,120,116,154,163,467,507,598.0
CWIP,0,0,0,1,3,0,0,1,9,29,27,5,4.0
Investments,13,0,3,3,4,5,12,18,82,280,84,34,36.0
Other Assets,299,343,409,450,487,545,632,807,847,923,1108,1241,1184.0
Total Assets,514,401,478,530,619,676,763,942,1091,1395,1686,1786,1822.0
