,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.08,0.01,0.00,0.53,0.66,0.24,9.8,17.19,19.05,20.19,22.33,24.45,26.93
Expenses,0.25,0.08,0.04,0.53,0.64,0.24,9.45,16.76,18.32,19.91,21.86,24.23,26.24
Operating Profit,-0.17,-0.07,-0.04,0.0,0.02,0.00,0.35,0.43,0.73,0.28,0.47,0.22,0.69
OPM %,-212.50,-700.00,,0.0,3.03,0.00,3.57,2.5,3.83,1.39,2.1,0.9,2.56
Other Income,0.00,6.61,0.19,0.01,0.0,0.00,0.03,0.23,0.45,0.53,0.39,0.49,0.34
Interest,0.13,0.03,0.00,0.0,0.0,0.00,0.0,0.04,0.41,0.36,0.32,0.33,0.40
Depreciation,0.02,0.00,0.00,0.0,0.0,0.00,0.03,0.11,0.2,0.13,0.19,0.18,0.20
Profit before tax,-0.32,6.51,0.15,0.01,0.02,0.00,0.35,0.51,0.57,0.32,0.35,0.2,0.43
Tax %,0.00,23.20,33.33,0.0,0.0,,22.86,-15.69,12.28,50.0,57.14,20.0,
Net Profit,-0.32,5.00,0.10,0.0,0.02,0.00,0.28,0.58,0.51,0.16,0.15,0.17,0.20
EPS in Rs,,,,0.0,0.08,0.00,0.58,1.21,1.06,0.33,0.31,0.35,0.42
