,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2534.0,2513.0,2372.0,2321.0,2233.0,2274.0,2189.0,2075.0,2230.0,2339.0,2075.0,1900.0,2227.0
Expenses,353.0,346.0,448.0,386.0,254.0,257.0,256.0,179.0,406.0,522.0,293.0,147.0,448.0
Operating Profit,2181.0,2167.0,1924.0,1935.0,1979.0,2018.0,1933.0,1897.0,1824.0,1817.0,1782.0,1753.0,1779.0
OPM %,86.0,86.0,81.0,83.0,89.0,89.0,88.0,91.0,82.0,78.0,86.0,92.0,80.0
Other Income,47.0,1.0,50.0,5.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,13.0,15.0
Interest,1792.0,1706.0,1594.0,1552.0,1571.0,1577.0,1543.0,1495.0,1410.0,1389.0,1342.0,1354.0,1350.0
Depreciation,22.0,25.0,23.0,19.0,19.0,20.0,20.0,18.0,23.0,23.0,22.0,19.0,23.0
Profit before tax,413.0,437.0,357.0,369.0,390.0,424.0,372.0,386.0,393.0,405.0,422.0,394.0,422.0
Tax %,22.0,25.0,23.0,24.0,27.0,29.0,18.0,26.0,26.0,28.0,38.0,25.0,29.0
Net Profit,323.0,329.0,276.0,282.0,286.0,303.0,307.0,287.0,289.0,291.0,263.0,294.0,298.0
EPS in Rs,6.99,7.12,5.97,6.09,6.19,6.51,6.55,6.08,6.14,6.17,5.57,6.24,6.21
