,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.28,2.94,-0.98,4.91,2.06,2.26,14.36,6.12,3.56,1.91,4.47,3.37,2.03
Expenses,3.86,2.28,1.33,2.36,1.38,3.28,14.65,6.07,7.06,2.03,4.07,3.2,2.12
Operating Profit,-0.58,0.66,-2.31,2.55,0.68,-1.02,-0.29,0.05,-3.5,-0.12,0.4,0.17,-0.09
OPM %,-17.68,22.45,,51.93,33.01,-45.13,-2.02,0.82,-98.31,-6.28,8.95,5.04,-4.43
Other Income,0.35,0.32,-0.01,0.19,0.45,1.67,1.77,0.86,0.02,0.02,0.02,0.03,0.03
Interest,0.0,0.02,0.02,0.03,0.02,0.18,0.22,0.24,0.25,0.28,0.31,0.31,0.33
Depreciation,0.0,0.1,0.10,0.06,0.07,0.06,0.07,0.07,0.03,0.0,0.0,0.0,0.00
Profit before tax,-0.23,0.86,-2.44,2.65,1.04,0.41,1.19,0.6,-3.76,-0.38,0.11,-0.11,-0.39
Tax %,30.43,18.6,0.00,4.15,29.81,29.27,26.89,33.33,0.0,0.0,0.0,0.0,
Net Profit,-0.16,0.7,-2.44,2.54,0.73,0.28,0.87,0.41,-3.76,-0.39,0.11,-0.12,-0.47
EPS in Rs,-0.27,1.17,-4.08,4.25,1.22,0.47,1.46,0.69,-6.29,-0.65,0.18,-0.2,-0.79
