,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1382.0,1174.0,1313.0,1472.0,313.0,308.0,343.0,439.0,377.0,313.0,66.0,44.0,50
Expenses,1302.0,1088.0,1199.0,1320.0,319.0,281.0,305.0,387.0,441.0,344.0,188.0,99.0,106
Operating Profit,79.0,86.0,113.0,152.0,-6.0,27.0,38.0,52.0,-64.0,-31.0,-122.0,-55.0,-56
OPM %,6.0,7.0,9.0,10.0,-2.0,9.0,11.0,12.0,-17.0,-10.0,-184.0,-125.0,-111
Other Income,10.0,11.0,11.0,5.0,24.0,33.0,6.0,8.0,77.0,9.0,-249.0,7.0,29
Interest,44.0,61.0,78.0,94.0,48.0,24.0,21.0,27.0,34.0,38.0,38.0,37.0,36
Depreciation,22.0,28.0,31.0,40.0,13.0,11.0,12.0,12.0,13.0,12.0,10.0,9.0,8
Profit before tax,24.0,8.0,15.0,22.0,-43.0,26.0,11.0,21.0,-34.0,-71.0,-418.0,-95.0,-71
Tax %,36.0,47.0,32.0,79.0,-1.0,6.0,33.0,-11.0,45.0,4.0,-3.0,4.0,
Net Profit,15.0,4.0,10.0,5.0,-44.0,25.0,8.0,23.0,-18.0,-68.0,-431.0,-91.0,-66
EPS in Rs,15.29,4.3,9.9,4.71,-43.46,24.67,7.56,23.09,-18.44,-68.27,-429.87,-90.75,-65.45
