,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,814.0,1246.0,1310.0,1672.0,1584.0,1407.0,1415.0,2050.0,2128.0,963.0,955.0,1236.0,1473
Expenses,425.0,669.0,835.0,1287.0,1244.0,998.0,1110.0,1612.0,1681.0,681.0,746.0,1006.0,1199
Operating Profit,389.0,577.0,476.0,386.0,340.0,409.0,305.0,439.0,447.0,282.0,208.0,230.0,274
OPM %,48.0,46.0,36.0,23.0,21.0,29.0,22.0,21.0,21.0,29.0,22.0,19.0,19
Other Income,16.0,26.0,18.0,18.0,47.0,68.0,90.0,76.0,59.0,93.0,427.0,203.0,135
Interest,201.0,240.0,241.0,233.0,243.0,290.0,251.0,328.0,343.0,357.0,332.0,360.0,399
Depreciation,5.0,7.0,8.0,15.0,16.0,16.0,15.0,15.0,23.0,20.0,18.0,17.0,21
Profit before tax,198.0,356.0,244.0,156.0,128.0,171.0,129.0,172.0,140.0,-2.0,286.0,55.0,-11
Tax %,32.0,32.0,35.0,15.0,34.0,25.0,29.0,33.0,37.0,-82.0,48.0,-20.0,
Net Profit,136.0,243.0,160.0,133.0,83.0,129.0,91.0,114.0,88.0,-4.0,148.0,67.0,20
EPS in Rs,6.36,11.41,6.75,5.6,3.49,5.44,3.85,4.82,3.73,-0.17,6.22,2.8,0.85
