,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,93.0,122.0,115.0,196.0,177.0,242.0,298.0,309.0,373.0,380.0,486.0,430.0,380
Expenses,90.0,117.0,113.0,189.0,168.0,227.0,276.0,284.0,340.0,339.0,442.0,416.0,362
Operating Profit,3.0,5.0,2.0,7.0,10.0,15.0,22.0,24.0,33.0,40.0,44.0,14.0,18
OPM %,3.0,4.0,2.0,3.0,5.0,6.0,7.0,8.0,9.0,11.0,9.0,3.0,5
Other Income,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,3.0,2.0,3
Interest,2.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,1
Depreciation,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3
Profit before tax,0.0,3.0,-2.0,-1.0,2.0,8.0,16.0,19.0,27.0,37.0,43.0,11.0,16
Tax %,0.0,41.0,-11.0,177.0,35.0,34.0,27.0,28.0,24.0,25.0,26.0,28.0,
Net Profit,0.0,2.0,-3.0,1.0,2.0,5.0,12.0,14.0,21.0,27.0,32.0,8.0,12
EPS in Rs,0.05,0.43,-0.53,0.1,0.32,0.98,2.3,2.72,4.05,5.38,6.25,1.55,2.37
