,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.85,1.37,0.03,0.21,0.00,0.01,0.0,0.00,-0.10,0.00,0.00,0.00,0.0
Expenses,3.16,1.75,0.86,0.98,1.55,1.17,1.1,0.67,0.71,0.68,1.44,0.83,1.04
Operating Profit,-0.31,-0.38,-0.83,-0.77,-1.55,-1.16,-1.1,-0.67,-0.81,-0.68,-1.44,-0.83,-1.04
OPM %,-10.88,-27.74,-2766.67,-366.67,,-11600.0,,,,,,,
Other Income,0.51,0.77,0.46,3.48,18.52,1.27,1.51,1.10,0.83,0.60,2.78,0.96,2.04
Interest,0.02,0.01,0.02,0.01,0.04,0.0,0.03,0.01,0.00,0.00,0.00,0.00,0.0
Depreciation,0.31,0.33,0.31,0.3,0.46,0.46,0.38,0.33,0.27,0.24,0.24,0.18,0.24
Profit before tax,-0.13,0.05,-0.7,2.4,16.47,-0.35,0.0,0.09,-0.25,-0.32,1.10,-0.05,0.76
Tax %,46.15,20.0,7.14,46.25,25.99,11.43,,-133.33,-20.00,56.25,22.73,140.00,
Net Profit,-0.07,0.04,-0.65,1.29,12.19,-0.31,0.0,0.21,-0.30,-0.14,0.86,0.02,0.61
EPS in Rs,-1.09,0.62,-10.16,20.16,190.47,-4.84,0.0,3.28,-4.69,-2.19,13.44,0.31,9.54
