,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,80.0,78.0,65.0,78.0,76.0,83.0,90.0,101.0,105.0,49.0,54.0,85.0,97
Expenses,51.0,51.0,55.0,68.0,55.0,54.0,59.0,64.0,61.0,42.0,24.0,70.0,76
Operating Profit,28.0,27.0,10.0,10.0,21.0,29.0,31.0,36.0,44.0,7.0,30.0,15.0,21
OPM %,36.0,35.0,15.0,13.0,27.0,35.0,34.0,36.0,42.0,14.0,55.0,18.0,22
Other Income,16.0,20.0,13.0,5.0,11.0,12.0,11.0,7.0,5.0,8.0,5.0,6.0,11
Interest,0.0,2.0,5.0,5.0,5.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,2
Depreciation,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4
Profit before tax,42.0,42.0,12.0,4.0,22.0,30.0,30.0,32.0,38.0,6.0,27.0,15.0,27
Tax %,30.0,29.0,23.0,-19.0,34.0,30.0,26.0,24.0,28.0,98.0,17.0,20.0,
Net Profit,30.0,30.0,9.0,5.0,14.0,21.0,22.0,24.0,27.0,0.0,23.0,12.0,22
EPS in Rs,16.43,16.62,5.39,3.21,7.98,11.56,12.22,13.29,14.97,0.08,12.48,6.57,12.21
