,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,24.0,33.0,38.0,43.0,74.0,83.0,95.0,116.0,157.0,180.0,271.0,385.0,372
Expenses,21.0,26.0,29.0,34.0,56.0,69.0,76.0,96.0,127.0,141.0,206.0,314.0,320
Operating Profit,3.0,7.0,9.0,9.0,18.0,15.0,19.0,20.0,29.0,39.0,66.0,71.0,52
OPM %,14.0,22.0,22.0,21.0,24.0,18.0,20.0,17.0,19.0,22.0,24.0,18.0,14
Other Income,0.0,0.0,-0.0,0.0,-1.0,1.0,2.0,5.0,8.0,15.0,18.0,13.0,16
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,7
Depreciation,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,10.0,16.0,18.0,30.0,31
Profit before tax,3.0,7.0,7.0,6.0,15.0,13.0,19.0,22.0,26.0,35.0,61.0,47.0,31
Tax %,22.0,11.0,4.0,12.0,11.0,-6.0,11.0,14.0,17.0,-5.0,9.0,23.0,
Net Profit,2.0,6.0,7.0,6.0,13.0,13.0,17.0,19.0,21.0,37.0,55.0,36.0,22
EPS in Rs,1466.67,25.68,14.33,10.99,25.86,7.52,6.97,7.87,8.82,15.34,22.75,14.83,8.96
