,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.04,0.09,0.1,0.5,0.1,0.11,0.11,0.05,0.06,0.08,0.09,0.03,0.05
Expenses,1.02,0.08,0.05,0.14,0.16,0.19,0.15,0.18,0.12,4.34,0.17,0.4,1.09
Operating Profit,0.02,0.01,0.05,0.36,-0.06,-0.08,-0.04,-0.13,-0.06,-4.26,-0.08,-0.37,-1.04
OPM %,1.92,11.11,50.0,72.0,-60.0,-72.73,-36.36,-260.0,-100.0,-5325.0,-88.89,-1233.33,-2080.00
Other Income,0.17,0.01,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,3.12,0.04,0.05
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.61
Depreciation,0.03,0.32,0.32,0.31,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Profit before tax,0.16,-0.3,-0.27,0.05,-0.37,0.46,-0.04,-0.13,-0.06,-4.26,3.04,-0.34,-1.61
Tax %,87.5,-36.67,11.11,-40.0,21.62,-19.57,100.0,323.08,0.0,0.0,14.14,-2.94,
Net Profit,0.01,-0.42,-0.25,0.08,-0.29,0.55,0.0,0.29,-0.06,-4.26,2.61,-0.36,-1.64
EPS in Rs,0.01,-0.42,-0.25,0.08,-0.29,0.55,0.0,0.29,-0.06,-4.26,2.61,-0.36,-1.64
