,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03
Reserves,11.65,9.98,11.01,9.1,9.11,22.39,19.97,11.77,1.75,3.55,17.83,20.22,20.12
Preference Capital,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,
Borrowings,20.49,21.05,17.67,24.47,28.41,34.57,42.41,37.54,39.62,45.13,45.63,71.2,70.3
Other Liabilities,14.32,15.32,16.7,17.59,18.31,22.34,27.94,28.68,25.26,19.91,33.15,21.91,23.55
Total Liabilities,58.49,58.38,57.41,63.19,67.86,91.33,102.35,90.02,78.66,80.62,108.64,125.36,126.0
Fixed Assets,37.35,35.76,32.87,34.84,40.74,63.46,64.04,59.98,56.86,54.14,48.44,73.01,71.54
CWIP,0.67,0.0,1.65,5.94,0.08,0.08,0.24,0.01,0.0,0.05,11.55,0.0,0.08
Investments,1.79,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26
Other Assets,18.68,20.83,22.89,22.41,27.04,27.79,38.07,30.03,21.8,26.43,48.65,52.09,54.12
Total Assets,58.49,58.38,57.41,63.19,67.86,91.33,102.35,90.02,78.66,80.62,108.64,125.36,126.0
