,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10.29,5.49,7.7,7.77,8.06,8.08,8.78,15.03,10.22,12.64,9.58,13.7,12.17
Expenses,8.66,4.83,7.11,7.19,7.34,7.55,8.04,13.41,8.52,10.37,7.97,12.12,10.63
Operating Profit,1.63,0.66,0.59,0.58,0.72,0.53,0.74,1.62,1.7,2.27,1.61,1.58,1.54
OPM %,15.84,12.02,7.66,7.46,8.93,6.56,8.43,10.78,16.63,17.96,16.81,11.53,12.65
Other Income,0.18,0.2,0.34,0.17,0.13,0.31,-0.17,0.11,0.03,0.01,0.05,0.06,0.05
Interest,0.79,0.48,0.51,0.59,0.67,0.67,0.81,1.02,0.85,0.89,0.9,0.75,0.72
Depreciation,0.37,0.35,0.37,0.12,0.12,0.13,0.45,0.49,0.5,0.55,0.61,0.63,0.64
Profit before tax,0.65,0.03,0.05,0.04,0.06,0.04,-0.69,0.22,0.38,0.84,0.15,0.26,0.23
Tax %,35.38,-433.33,80.0,-200.0,83.33,75.0,24.64,40.91,26.32,54.76,26.67,26.92,
Net Profit,0.43,0.16,0.01,0.12,0.01,0.0,-0.53,0.14,0.28,0.39,0.11,0.19,0.16
EPS in Rs,0.73,0.27,0.02,0.2,0.02,0.0,-0.9,0.24,0.48,0.67,0.19,0.32,0.28
