,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,169.0,272.0,426.0,255.0,309.0,374.0,552.0,500.0,475.0,656.0,693.0,532.0,584.0
Expenses,160.0,247.0,381.0,239.0,287.0,339.0,490.0,449.0,424.0,578.0,615.0,473.0,518.0
Operating Profit,9.0,25.0,45.0,16.0,22.0,35.0,62.0,52.0,50.0,78.0,78.0,59.0,66.0
OPM %,6.0,9.0,11.0,6.0,7.0,9.0,11.0,10.0,11.0,12.0,11.0,11.0,11.0
Other Income,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0
Profit before tax,1.0,17.0,36.0,8.0,14.0,27.0,52.0,42.0,41.0,68.0,68.0,51.0,60.0
Tax %,-310.0,24.0,27.0,28.0,27.0,26.0,25.0,27.0,26.0,25.0,25.0,26.0,25.0
Net Profit,6.0,13.0,27.0,6.0,10.0,20.0,39.0,30.0,30.0,51.0,51.0,38.0,45.0
EPS in Rs,3.98,8.73,17.58,3.69,6.71,13.1,25.7,20.12,19.94,33.54,33.62,25.03,29.84
