,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,84.0,171.0,276.0,207.0,310.0,223.0,233.0,171.0,225.0,168.0,1.0,0.0,0
Expenses,58.0,127.0,218.0,163.0,225.0,193.0,182.0,173.0,281.0,163.0,95.0,11.0,9
Operating Profit,26.0,45.0,58.0,45.0,85.0,31.0,51.0,-2.0,-56.0,5.0,-93.0,-11.0,-9
OPM %,31.0,26.0,21.0,22.0,27.0,14.0,22.0,-1.0,-25.0,3.0,-7349.0,-10309.0,-3712
Other Income,6.0,6.0,2.0,0.0,2.0,20.0,32.0,179.0,-49.0,74.0,20.0,185.0,14
Interest,11.0,1.0,2.0,13.0,45.0,36.0,43.0,42.0,130.0,125.0,57.0,87.0,94
Depreciation,1.0,8.0,10.0,17.0,36.0,27.0,28.0,26.0,32.0,29.0,2.0,1.0,1
Profit before tax,20.0,42.0,47.0,15.0,6.0,-13.0,12.0,108.0,-267.0,-75.0,-132.0,85.0,-90
Tax %,32.0,2.0,9.0,-21.0,-18.0,-1.0,37.0,28.0,-10.0,-17.0,-11.0,-12.0,
Net Profit,14.0,41.0,43.0,18.0,7.0,-13.0,8.0,78.0,-293.0,-88.0,-146.0,95.0,-89
EPS in Rs,2.72,8.18,8.48,3.5,1.4,-4.15,0.63,8.21,-33.09,-10.58,-16.32,9.45,-8.91
