,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,130.0,172.0,200.0,213.0,246.0,396.0,349.0,354.0,298.0,348.0,493.0,419.0,334
Expenses,129.0,170.0,198.0,212.0,245.0,386.0,342.0,347.0,294.0,344.0,481.0,411.0,327
Operating Profit,2.0,2.0,1.0,1.0,1.0,10.0,8.0,8.0,3.0,5.0,11.0,8.0,7
OPM %,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2
Other Income,0.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,7.0,7.0,3.0,3.0,3
Interest,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4
Profit before tax,0.0,1.0,1.0,1.0,2.0,8.0,8.0,9.0,7.0,8.0,10.0,6.0,5
Tax %,32.0,27.0,22.0,23.0,29.0,31.0,25.0,27.0,20.0,21.0,35.0,37.0,
Net Profit,0.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,6.0,7.0,7.0,4.0,2
EPS in Rs,0.17,0.39,0.62,0.65,0.77,3.02,2.64,2.8,2.48,2.78,2.58,1.49,0.92
