,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,717.0,541.0,485.0,610.0,638.0,677.0,774.0,932.0,929.0,731.0,1266.0,1418.0,1679
Expenses,703.0,541.0,491.0,628.0,618.0,658.0,737.0,872.0,858.0,692.0,1179.0,1299.0,1537
Operating Profit,15.0,-0.0,-6.0,-18.0,20.0,20.0,37.0,61.0,70.0,39.0,87.0,120.0,142
OPM %,2.0,-0.0,-1.0,-3.0,3.0,3.0,5.0,7.0,8.0,5.0,7.0,8.0,8
Other Income,77.0,17.0,18.0,18.0,21.0,27.0,68.0,29.0,30.0,27.0,24.0,29.0,32
Interest,16.0,15.0,15.0,23.0,23.0,19.0,23.0,20.0,23.0,19.0,24.0,24.0,23
Depreciation,10.0,11.0,11.0,12.0,10.0,10.0,9.0,8.0,9.0,10.0,12.0,13.0,14
Profit before tax,66.0,-8.0,-13.0,-34.0,7.0,18.0,73.0,62.0,69.0,37.0,75.0,111.0,138
Tax %,19.0,41.0,16.0,1.0,2.0,20.0,16.0,33.0,34.0,29.0,25.0,25.0,
Net Profit,54.0,-5.0,-11.0,-34.0,7.0,14.0,61.0,42.0,46.0,26.0,56.0,83.0,103
EPS in Rs,94.96,-8.62,-19.98,-60.25,12.72,25.51,107.88,73.48,80.72,46.09,98.34,147.25,182.56
