,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,148.0,146.0,117.0,120.0,133.0,126.0,162.0,222.0,165.0,148.0,320.0,375.0,402
Expenses,153.0,144.0,106.0,112.0,125.0,112.0,141.0,169.0,138.0,115.0,244.0,299.0,314
Operating Profit,-5.0,2.0,11.0,8.0,9.0,14.0,21.0,53.0,27.0,33.0,76.0,76.0,88
OPM %,-3.0,1.0,10.0,7.0,7.0,11.0,13.0,24.0,16.0,22.0,24.0,20.0,22
Other Income,0.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,8.0,11
Interest,10.0,12.0,10.0,10.0,8.0,7.0,7.0,4.0,2.0,1.0,2.0,2.0,1
Depreciation,7.0,10.0,7.0,6.0,5.0,5.0,5.0,8.0,5.0,8.0,6.0,6.0,7
Profit before tax,-22.0,-15.0,-6.0,-7.0,0.0,3.0,10.0,42.0,22.0,25.0,72.0,75.0,92
Tax %,-12.0,26.0,45.0,20.0,-8.0,0.0,1.0,14.0,22.0,30.0,26.0,26.0,
Net Profit,-24.0,-11.0,-3.0,-5.0,0.0,3.0,10.0,36.0,17.0,17.0,53.0,56.0,68
EPS in Rs,-24.16,-11.38,-3.04,-5.3,0.4,3.3,9.7,36.06,17.01,17.51,53.41,56.27,68.57
