,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,155.49,161.38,115.6,135.78,110.78,115.53,99.98,22.76,0.07,8.52,0.00,0.00,0.0
Expenses,156.83,180.94,126.26,127.54,122.15,132.6,122.2,55.27,4.26,13.13,3.62,1.65,1.23
Operating Profit,-1.34,-19.56,-10.66,8.24,-11.37,-17.07,-22.22,-32.51,-4.19,-4.61,-3.62,-1.65,-1.23
OPM %,-0.86,-12.12,-9.22,6.07,-10.26,-14.78,-22.22,-142.84,-5985.71,-54.11,,,
Other Income,9.42,1.23,23.37,3.23,15.41,2.71,25.06,-6.32,0.0,-0.31,0.01,0.00,0.0
Interest,53.68,53.7,53.66,53.65,53.66,53.95,53.92,0.39,0.45,0.05,0.00,0.00,0.0
Depreciation,5.59,5.64,4.28,4.27,7.66,4.49,3.02,2.85,2.84,2.73,2.73,2.56,1.88
Profit before tax,-51.19,-77.67,-45.23,-46.45,-57.28,-72.8,-54.1,-42.07,-7.48,-7.7,-6.34,-4.21,-3.11
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Net Profit,-51.18,-77.67,-45.23,-46.45,-57.28,-72.8,-54.1,-42.08,-7.47,-7.7,-6.34,-4.20,-3.09
EPS in Rs,-15.06,-22.85,-13.31,-13.67,-16.85,-21.42,-15.92,-12.38,-2.2,-2.27,-1.87,-1.24,-0.91
