,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,65,65,65,67,67,98,98,98,98,98,98,98,98
Reserves,138,162,239,278,299,238,257,253,245,281,276,287,273
Borrowings,144,140,94,98,88,41,28,53,81,70,67,100,106
Other Liabilities,169,177,178,189,187,212,187,187,179,187,197,257,251
Total Liabilities,516,544,576,631,641,589,570,591,602,636,638,742,728
Fixed Assets,178,177,181,183,186,81,85,87,94,103,112,142,140
CWIP,3,5,6,5,1,18,37,59,77,75,82,94,105
Investments,72,85,97,131,143,169,179,179,202,203,197,201,213
Other Assets,263,277,292,313,311,321,270,265,228,255,247,305,270
Total Assets,516,544,576,631,641,589,570,591,602,636,638,742,728
