,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,306.0,320.0,382.0,372.0,385.0,421.0,367.0,312.0,299.0,330.0,414.0,374.0,348
Expenses,286.0,300.0,350.0,386.0,381.0,409.0,362.0,330.0,336.0,332.0,423.0,380.0,391
Operating Profit,20.0,20.0,32.0,-14.0,4.0,12.0,6.0,-19.0,-37.0,-2.0,-8.0,-6.0,-44
OPM %,6.0,6.0,8.0,-4.0,1.0,3.0,2.0,-6.0,-12.0,-0.0,-2.0,-2.0,-13
Other Income,14.0,11.0,11.0,46.0,22.0,42.0,28.0,40.0,29.0,31.0,34.0,32.0,35
Interest,17.0,12.0,12.0,11.0,10.0,9.0,7.0,6.0,8.0,8.0,8.0,10.0,12
Depreciation,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7
Profit before tax,13.0,14.0,26.0,14.0,10.0,38.0,20.0,7.0,-23.0,14.0,11.0,9.0,-27
Tax %,2.0,19.0,12.0,7.0,11.0,16.0,32.0,24.0,5.0,-46.0,109.0,87.0,
Net Profit,26.0,24.0,35.0,46.0,21.0,45.0,22.0,6.0,-22.0,35.0,-5.0,13.0,-12
EPS in Rs,0.79,0.75,1.08,1.38,0.63,0.93,0.46,0.11,-0.44,0.72,-0.11,0.26,-0.24
