,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,389.0,398.0,477.0,495.0,492.0,528.0,584.0,656.0,623.0,633.0,921.0,848.0,796
Expenses,311.0,311.0,373.0,395.0,399.0,423.0,471.0,531.0,517.0,507.0,650.0,672.0,671
Operating Profit,78.0,87.0,104.0,100.0,93.0,105.0,113.0,125.0,106.0,126.0,271.0,176.0,125
OPM %,20.0,22.0,22.0,20.0,19.0,20.0,19.0,19.0,17.0,20.0,29.0,21.0,16
Other Income,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,14.0,23
Interest,20.0,19.0,13.0,7.0,6.0,4.0,6.0,10.0,10.0,7.0,2.0,7.0,13
Depreciation,27.0,27.0,32.0,29.0,30.0,29.0,29.0,29.0,28.0,29.0,29.0,30.0,29
Profit before tax,32.0,41.0,60.0,64.0,59.0,72.0,80.0,87.0,69.0,90.0,244.0,152.0,107
Tax %,26.0,24.0,19.0,20.0,25.0,23.0,23.0,27.0,24.0,25.0,26.0,27.0,
Net Profit,24.0,31.0,48.0,51.0,44.0,56.0,61.0,63.0,52.0,68.0,180.0,112.0,79
EPS in Rs,40.65,52.73,81.94,87.11,75.68,97.36,106.67,110.36,91.28,118.69,314.22,195.44,137.68
