,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,582.0,724.0,762.0,526.0,898.0,401.0,538.0,650.0,676.0,862.0,960.0,1057.0,962
Expenses,525.0,661.0,707.0,487.0,838.0,421.0,504.0,605.0,636.0,782.0,901.0,959.0,888
Operating Profit,57.0,63.0,55.0,40.0,60.0,-20.0,35.0,46.0,41.0,80.0,59.0,97.0,74
OPM %,10.0,9.0,7.0,8.0,7.0,-5.0,6.0,7.0,6.0,9.0,6.0,9.0,8
Other Income,6.0,4.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,-5.0,7.0,5
Interest,18.0,15.0,22.0,30.0,34.0,23.0,18.0,22.0,24.0,17.0,14.0,7.0,6
Depreciation,2.0,4.0,5.0,10.0,12.0,12.0,12.0,13.0,14.0,16.0,15.0,16.0,17
Profit before tax,44.0,48.0,34.0,4.0,19.0,-53.0,6.0,12.0,4.0,48.0,25.0,80.0,56
Tax %,31.0,30.0,35.0,33.0,35.0,3.0,18.0,23.0,4.0,25.0,35.0,36.0,
Net Profit,30.0,33.0,22.0,3.0,12.0,-52.0,5.0,10.0,4.0,36.0,16.0,52.0,43
EPS in Rs,19.71,18.69,12.53,1.58,6.93,-28.95,2.69,5.35,2.23,20.22,9.02,28.9,23.84
