,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,101,104,105,105,104,75,65,60,46,35,59,50,48
Borrowings,54,41,44,44,38,55,57,66,66,69,17,18,15
Other Liabilities,69,47,27,23,45,29,19,43,27,25,13,6,6
Total Liabilities,234,201,186,181,197,167,149,177,147,138,98,82,79
Fixed Assets,38,35,33,29,28,25,24,22,20,8,1,1,1
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,8,8,4,3,3,3,3,3,0,0,0,0,0
Other Assets,188,158,149,148,166,138,121,152,127,130,97,81,77
Total Assets,234,201,186,181,197,167,149,177,147,138,98,82,79
