,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1651.0,1296.0,1284.0,1058.0,759.0,729.0,728.0,644.0,604.0,766.0,1192.0,1110.0,873
Expenses,1633.0,1290.0,1293.0,1017.0,760.0,695.0,686.0,628.0,600.0,752.0,1179.0,1105.0,880
Operating Profit,18.0,6.0,-9.0,40.0,-1.0,34.0,42.0,17.0,5.0,14.0,14.0,5.0,-7
OPM %,1.0,0.0,-1.0,4.0,-0.0,5.0,6.0,3.0,1.0,2.0,1.0,0.0,-1
Other Income,-2.0,2.0,2.0,10.0,8.0,-22.0,5.0,2.0,3.0,10.0,-12.0,2.0,7
Interest,36.0,39.0,38.0,33.0,29.0,21.0,14.0,15.0,12.0,15.0,14.0,11.0,14
Depreciation,22.0,16.0,14.0,14.0,12.0,10.0,9.0,8.0,7.0,7.0,8.0,9.0,9
Profit before tax,-42.0,-47.0,-60.0,3.0,-33.0,-19.0,23.0,-4.0,-11.0,2.0,-20.0,-12.0,-23
Tax %,6.0,39.0,0.0,77.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-39.0,-29.0,-60.0,1.0,-27.0,-19.0,23.0,-4.0,-11.0,2.0,-20.0,-12.0,-23
EPS in Rs,-1.98,-1.46,-3.06,0.04,-1.38,-0.91,1.02,-0.19,-0.5,0.08,-0.87,-0.54,-0.98
