,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.38,3.15,3.92,2.73,1.28,0.29,1.15,0.96,0.46,0.36,0.00,0.00,1.81
Expenses,1.73,1.47,2.17,1.52,1.0,0.18,1.12,0.55,0.58,0.5,0.65,1.10,2.28
Operating Profit,0.65,1.68,1.75,1.21,0.28,0.11,0.03,0.41,-0.12,-0.14,-0.65,-1.10,-0.47
OPM %,27.31,53.33,44.64,44.32,21.88,37.93,2.61,42.71,-26.09,-38.89,,,-25.97
Other Income,0.34,0.05,0.34,0.23,0.29,0.04,0.19,0.05,0.09,0.0,0.70,-1.47,-1.70
Interest,0.78,1.11,0.97,0.82,0.94,0.0,0.21,0.12,0.22,0.15,0.13,0.13,0.11
Depreciation,0.68,0.7,0.7,0.49,0.52,0.69,0.7,0.3,0.31,0.36,0.80,0.08,0.07
Profit before tax,-0.47,-0.08,0.42,0.13,-0.89,-0.54,-0.69,0.04,-0.56,-0.65,-0.88,-2.78,-2.35
Tax %,-34.04,-212.5,33.33,-115.38,-5.62,61.11,27.54,0.0,0.0,0.0,0.00,0.00,
Net Profit,-0.62,-0.25,0.28,0.28,-0.94,-0.21,-0.49,0.04,-0.55,-0.64,-0.88,-2.78,-2.34
EPS in Rs,-0.62,-0.25,0.28,0.28,-0.94,-0.21,-0.49,0.04,-0.55,-0.64,-0.88,-2.78,-2.34
