,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,601,724,1267.0,1740.0,2126.0,2674.0,2369.0,2045.0,1131.0,0,0.0,15.0,164
Expenses,517,626,1106.0,1547.0,1907.0,2412.0,2252.0,2055.0,1778.0,2,3.0,39.0,160
Operating Profit,83,98,162.0,193.0,219.0,262.0,117.0,-11.0,-647.0,-2,-3.0,-24.0,4
OPM %,14,14,13.0,11.0,10.0,10.0,5.0,-1.0,-57.0,,-5560.0,-153.0,2
Other Income,1,1,1.0,3.0,6.0,7.0,-20.0,7.0,125.0,0,0.0,0.0,-1
Interest,22,24,25.0,49.0,86.0,112.0,159.0,223.0,191.0,6,7.0,1.0,4
Depreciation,5,6,19.0,24.0,33.0,35.0,48.0,57.0,94.0,16,16.0,19.0,20
Profit before tax,58,70,120.0,123.0,107.0,122.0,-110.0,-284.0,-808.0,-24,-25.0,-43.0,-21
Tax %,9,27,18.0,12.0,14.0,15.0,-5.0,5.0,2.0,0,0.0,0.0,
Net Profit,53,51,98.0,108.0,92.0,104.0,-116.0,-269.0,-795.0,-24,-25.0,-43.0,-21
EPS in Rs,,,19.68,21.85,18.56,19.25,-21.43,-47.26,-29.47,-0.89,-0.94,-8.14,-4.01
