,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,684.0,669.0,789.0,836.0,883.0,922.0,948.0,1099.0,1239.0,1111.0,1178.0,1292.0,1330
Expenses,475.0,488.0,571.0,594.0,646.0,675.0,654.0,746.0,825.0,700.0,767.0,910.0,969
Operating Profit,210.0,180.0,218.0,243.0,237.0,248.0,294.0,353.0,415.0,411.0,412.0,383.0,361
OPM %,31.0,27.0,28.0,29.0,27.0,27.0,31.0,32.0,33.0,37.0,35.0,30.0,27
Other Income,26.0,26.0,32.0,18.0,20.0,20.0,25.0,39.0,47.0,42.0,47.0,76.0,73
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,25.0,22.0,27.0,32.0,31.0,37.0,39.0,41.0,42.0,35.0,30.0,30.0,33
Profit before tax,211.0,184.0,224.0,229.0,227.0,231.0,279.0,351.0,420.0,417.0,428.0,429.0,402
Tax %,32.0,31.0,33.0,33.0,32.0,34.0,35.0,35.0,28.0,26.0,25.0,24.0,
Net Profit,143.0,126.0,150.0,152.0,153.0,152.0,182.0,227.0,304.0,311.0,320.0,327.0,307
EPS in Rs,92.29,81.76,97.24,98.57,99.15,98.13,117.79,146.9,196.93,201.26,207.38,211.75,199.02
