,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.02,0.43,1.95,2.63,4.03,3.67,9.05,11.27,1.64,0.56,0.47,0.45
Expenses,0.04,0.07,0.43,1.95,2.59,3.9,3.86,8.63,10.92,1.39,0.45,0.38,0.41
Operating Profit,-0.04,-0.05,0.0,0.0,0.04,0.13,-0.19,0.42,0.35,0.25,0.11,0.09,0.04
OPM %,,-250.0,0.0,0.0,1.52,3.23,-5.18,4.64,3.11,15.24,19.64,19.15,8.89
Other Income,0.05,0.07,0.07,0.14,0.16,0.17,0.5,-0.11,0.0,0.0,0.0,0.0,0.00
Interest,0.00,0.0,0.01,0.02,0.04,0.07,0.06,0.05,0.06,0.03,0.02,0.0,0.00
Depreciation,0.00,0.0,0.03,0.05,0.08,0.13,0.16,0.18,0.12,0.08,0.06,0.05,0.04
Profit before tax,0.01,0.02,0.03,0.07,0.08,0.1,0.09,0.08,0.17,0.14,0.03,0.04,0.00
Tax %,0.00,50.0,0.0,28.57,37.5,20.0,22.22,162.5,-17.65,-28.57,66.67,-50.0,
Net Profit,0.00,0.01,0.04,0.05,0.06,0.07,0.07,-0.04,0.2,0.18,0.02,0.06,0.01
EPS in Rs,0.00,0.03,0.12,0.15,0.18,0.22,0.13,-0.08,0.38,0.34,0.04,0.11,0.02
