,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.58,0.24,0.26,0.22,0.29,0.19,3.57,4.43,4.62,4.86,13.45,13.45,21.53
Expenses,0.33,0.26,0.28,0.34,0.36,0.35,4.05,4.8,4.93,5.12,13.08,12.54,20.29
Operating Profit,0.25,-0.02,-0.02,-0.12,-0.07,-0.16,-0.48,-0.37,-0.31,-0.26,0.37,0.91,1.24
OPM %,43.1,-8.33,-7.69,-54.55,-24.14,-84.21,-13.45,-8.35,-6.71,-5.35,2.75,6.77,5.76
Other Income,0.16,0.31,0.29,0.19,0.27,2.97,0.22,0.14,0.1,0.05,0.14,0.02,0.01
Interest,0.01,0.01,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.43,0.58
Depreciation,0.19,0.19,0.19,0.11,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.21,0.09,0.07,-0.04,0.09,2.69,-0.26,-0.23,-0.21,-0.21,0.5,0.5,0.67
Tax %,19.05,22.22,14.29,0.0,22.22,20.45,0.0,0.0,0.0,0.0,10.0,8.0,
Net Profit,0.17,0.07,0.05,-0.04,0.08,2.14,-0.26,-0.23,-0.21,-0.21,0.45,0.46,0.56
EPS in Rs,0.36,0.15,0.11,-0.08,0.17,4.55,-0.55,-0.49,-0.45,-0.45,0.68,0.69,0.86
