,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.65,0.48,0.43,0.34,0.21,0.67,1.05,0.56,0.64,0.69,1.86,1.18,1.29
Expenses,0.32,0.28,0.26,0.28,0.34,0.34,0.34,0.37,0.33,0.34,0.41,0.43,0.52
Operating Profit,0.33,0.2,0.17,0.06,-0.13,0.33,0.71,0.19,0.31,0.35,1.45,0.75,0.77
OPM %,50.77,41.67,39.53,17.65,-61.9,49.25,67.62,33.93,48.44,50.72,77.96,63.56,59.69
Other Income,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.04,0.00
Interest,0.0,0.02,0.02,0.02,0.01,0.01,0.02,0.04,0.03,0.03,0.06,0.14,0.22
Depreciation,0.01,0.01,0.01,0.03,0.01,0.01,0.05,0.09,0.09,0.07,0.09,0.1,0.09
Profit before tax,0.32,0.23,0.14,0.01,-0.15,0.31,0.64,0.32,0.19,0.25,1.3,0.55,0.46
Tax %,50.0,-8.7,28.57,-100.0,-20.0,22.58,15.62,31.25,31.58,36.0,23.08,14.55,
Net Profit,0.16,0.26,0.1,0.01,-0.18,0.24,0.54,0.23,0.14,0.16,1.01,0.47,0.39
EPS in Rs,1.07,1.73,0.67,0.07,-1.2,1.6,3.6,1.53,0.93,1.07,6.73,3.13,2.60
