,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,67.0,107.0,159.0,191.0,228.0,284.0,398.0,518.0,586.0,504.0,411.0,444.0,433
Interest,20.0,36.0,60.0,77.0,98.0,125.0,167.0,238.0,303.0,248.0,209.0,227.0,166
Expenses,24.0,38.0,62.0,79.0,94.0,112.0,148.0,147.0,188.0,186.0,417.0,109.0,164
Financing Profit,23.0,32.0,36.0,35.0,36.0,47.0,83.0,134.0,95.0,70.0,-215.0,109.0,103
Financing Margin %,34.0,30.0,23.0,18.0,16.0,17.0,21.0,26.0,16.0,14.0,-52.0,25.0,24
Other Income,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98
Depreciation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1
Profit before tax,23.0,32.0,34.0,34.0,35.0,46.0,82.0,133.0,93.0,70.0,-216.0,109.0,201
Tax %,33.0,33.0,34.0,35.0,36.0,35.0,35.0,35.0,35.0,26.0,25.0,28.0,
Net Profit,16.0,22.0,22.0,22.0,23.0,30.0,54.0,86.0,60.0,51.0,-162.0,79.0,147
EPS in Rs,11.32,15.88,16.21,16.27,16.68,21.96,32.64,52.35,36.77,31.29,-98.46,47.84,89.19
