,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,243.0,299.0,295.0,392.0,362.0,366.0,546.0,702.0,689.0,911.0,1267.0,1650.0,1222
Expenses,190.0,258.0,262.0,351.0,318.0,317.0,500.0,604.0,587.0,781.0,1119.0,1470.0,1070
Operating Profit,52.0,41.0,33.0,41.0,44.0,50.0,46.0,98.0,102.0,130.0,149.0,180.0,152
OPM %,21.0,14.0,11.0,10.0,12.0,14.0,8.0,14.0,15.0,14.0,12.0,11.0,12
Other Income,-3.0,-4.0,9.0,9.0,2.0,-2.0,19.0,5.0,4.0,7.0,11.0,34.0,34
Interest,10.0,10.0,16.0,14.0,11.0,8.0,9.0,16.0,10.0,5.0,3.0,5.0,2
Depreciation,12.0,13.0,15.0,10.0,10.0,25.0,19.0,45.0,50.0,51.0,19.0,19.0,15
Profit before tax,28.0,13.0,12.0,26.0,26.0,15.0,37.0,42.0,45.0,81.0,137.0,190.0,169
Tax %,34.0,27.0,36.0,25.0,27.0,-27.0,1.0,52.0,17.0,25.0,25.0,19.0,
Net Profit,18.0,9.0,7.0,19.0,19.0,18.0,37.0,20.0,38.0,61.0,103.0,154.0,138
EPS in Rs,15.83,6.53,5.06,13.16,12.72,11.86,22.45,11.9,22.09,35.3,59.88,89.9,80.12
