,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16,16,16,16,16,16,16,16,16,16,16,16,16
Reserves,63,58,50,27,5,2,-45,-57,-75,-105,-52,-43,-35
Borrowings,32,53,61,64,97,93,103,146,147,158,82,83,87
Other Liabilities,77,69,58,63,88,94,103,139,97,105,135,170,200
Total Liabilities,187,196,185,169,206,205,177,243,185,175,181,226,267
Fixed Assets,118,111,121,113,105,110,104,105,99,84,90,93,93
CWIP,6,20,0,1,8,3,0,4,4,1,3,0,2
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,63,66,63,55,94,92,73,135,82,90,88,132,172
Total Assets,187,196,185,169,206,205,177,243,185,175,181,226,267
