,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,572.0,465.0,342.0,290.0,263.0,304.0,331.0,482.0,362.0,339.0,608.0,828.0,835
Expenses,542.0,451.0,332.0,297.0,266.0,303.0,356.0,470.0,372.0,339.0,592.0,796.0,794
Operating Profit,29.0,14.0,10.0,-6.0,-3.0,1.0,-25.0,12.0,-10.0,0.0,16.0,33.0,41
OPM %,5.0,3.0,3.0,-2.0,-1.0,0.0,-8.0,2.0,-3.0,0.0,3.0,4.0,5
Other Income,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,21.0,0.0,62.0,2.0,1
Interest,5.0,5.0,7.0,8.0,9.0,9.0,11.0,16.0,17.0,18.0,15.0,13.0,14
Depreciation,15.0,15.0,15.0,10.0,10.0,9.0,10.0,10.0,11.0,11.0,11.0,14.0,15
Profit before tax,9.0,-6.0,-12.0,-24.0,-21.0,-3.0,-47.0,-13.0,-17.0,-30.0,52.0,8.0,13
Tax %,33.0,30.0,31.0,5.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,
Net Profit,6.0,-4.0,-8.0,-23.0,-21.0,-3.0,-47.0,-13.0,-17.0,-30.0,52.0,8.0,13
EPS in Rs,3.76,-2.79,-5.23,-14.61,-13.11,-1.81,-29.35,-7.96,-10.72,-18.72,32.97,5.25,8.34
