,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,335.0,374.0,509.0,558.0,489.0,534.0,721.0,892.0,1049.0,1187.0,1412.0,1682.0,1640
Expenses,306.0,327.0,446.0,474.0,397.0,502.0,705.0,819.0,914.0,1000.0,1254.0,1471.0,1483
Operating Profit,29.0,47.0,63.0,84.0,92.0,32.0,16.0,73.0,135.0,187.0,158.0,211.0,157
OPM %,9.0,13.0,12.0,15.0,19.0,6.0,2.0,8.0,13.0,16.0,11.0,13.0,10
Other Income,12.0,10.0,9.0,9.0,-1.0,14.0,12.0,14.0,3.0,5.0,33.0,-4.0,10
Interest,17.0,20.0,25.0,24.0,24.0,31.0,32.0,41.0,48.0,42.0,41.0,64.0,51
Depreciation,14.0,14.0,12.0,16.0,17.0,22.0,27.0,29.0,33.0,44.0,56.0,63.0,72
Profit before tax,11.0,24.0,35.0,53.0,50.0,-6.0,-31.0,17.0,58.0,105.0,94.0,80.0,44
Tax %,64.0,36.0,18.0,-4.0,28.0,26.0,22.0,82.0,49.0,38.0,36.0,50.0,
Net Profit,4.0,15.0,29.0,55.0,36.0,-4.0,-24.0,3.0,30.0,65.0,60.0,40.0,18
EPS in Rs,0.4,1.61,3.04,5.74,3.71,-1.08,-2.44,0.05,2.5,4.0,3.87,3.32,1.88
