,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1960.0,1543.0,1349.0,834.0,860.0,924.0,1012.0,769.0,820.0,762.0,1158.0,1110.0,1108
Expenses,1884.0,1436.0,1296.0,816.0,792.0,834.0,927.0,713.0,799.0,699.0,1067.0,1012.0,1009
Operating Profit,76.0,107.0,53.0,19.0,68.0,89.0,85.0,57.0,21.0,63.0,90.0,98.0,99
OPM %,4.0,7.0,4.0,2.0,8.0,10.0,8.0,7.0,3.0,8.0,8.0,9.0,9
Other Income,19.0,23.0,-65.0,31.0,23.0,0.0,31.0,5.0,-22.0,7.0,41.0,-16.0,-18
Interest,75.0,93.0,97.0,81.0,82.0,83.0,77.0,59.0,69.0,59.0,55.0,51.0,47
Depreciation,27.0,26.0,23.0,47.0,21.0,13.0,12.0,12.0,12.0,11.0,10.0,10.0,10
Profit before tax,-7.0,12.0,-132.0,-78.0,-12.0,-6.0,27.0,-10.0,-82.0,-1.0,66.0,21.0,24
Tax %,18.0,27.0,36.0,26.0,48.0,181.0,23.0,34.0,23.0,-8490.0,33.0,-7.0,
Net Profit,-6.0,8.0,-85.0,-58.0,-6.0,5.0,21.0,-6.0,-63.0,-58.0,44.0,22.0,27
EPS in Rs,-0.27,0.41,-4.14,-2.82,-0.29,0.24,0.98,-0.28,-2.79,-2.59,1.95,0.98,1.17
