,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1214.0,1206.0,1348.0,1293.0,919.0,534.0,705.0,837.0,750.0,620.0,850.0,1022.0,939
Expenses,1135.0,1137.0,1285.0,1258.0,851.0,501.0,692.0,803.0,719.0,594.0,831.0,1005.0,939
Operating Profit,79.0,69.0,64.0,35.0,68.0,33.0,13.0,34.0,32.0,26.0,19.0,17.0,0
OPM %,6.0,6.0,5.0,3.0,7.0,6.0,2.0,4.0,4.0,4.0,2.0,2.0,0
Other Income,6.0,5.0,1.0,4.0,4.0,-2.0,-7.0,4.0,1.0,197.0,804.0,213.0,228
Interest,53.0,57.0,81.0,78.0,96.0,122.0,142.0,230.0,227.0,206.0,7.0,14.0,32
Depreciation,10.0,10.0,23.0,19.0,17.0,25.0,26.0,25.0,26.0,25.0,25.0,26.0,26
Profit before tax,21.0,7.0,-40.0,-58.0,-42.0,-116.0,-163.0,-217.0,-220.0,-8.0,791.0,189.0,170
Tax %,20.0,30.0,-55.0,27.0,15.0,19.0,1.0,-1.0,1.0,-40.0,0.0,-30.0,
Net Profit,17.0,5.0,-61.0,-43.0,-36.0,-94.0,-161.0,-219.0,-219.0,-12.0,791.0,246.0,225
EPS in Rs,11.37,3.09,-40.94,-28.52,-23.67,-62.77,-107.41,-146.3,-146.14,-7.71,527.25,163.83,149.97
