,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1405.0,1574.0,1742.0,1840.0,2140.0,2363.0,2556.0,2809.0,2765.0,2420.0,3078.0,3733.0,3871
Expenses,1283.0,1463.0,1630.0,1636.0,1803.0,1994.0,2076.0,2301.0,2425.0,2183.0,2696.0,3174.0,3201
Operating Profit,122.0,112.0,112.0,204.0,337.0,369.0,480.0,508.0,340.0,238.0,382.0,560.0,670
OPM %,9.0,7.0,6.0,11.0,16.0,16.0,19.0,18.0,12.0,10.0,12.0,15.0,17
Other Income,5.0,10.0,19.0,14.0,18.0,49.0,44.0,33.0,42.0,27.0,35.0,64.0,47
Interest,4.0,10.0,15.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,7.0,8
Depreciation,27.0,36.0,48.0,50.0,49.0,47.0,42.0,42.0,57.0,60.0,53.0,56.0,54
Profit before tax,96.0,75.0,69.0,165.0,303.0,369.0,480.0,497.0,320.0,202.0,360.0,561.0,655
Tax %,33.0,30.0,38.0,34.0,36.0,35.0,35.0,35.0,32.0,26.0,26.0,26.0,
Net Profit,65.0,52.0,43.0,108.0,195.0,241.0,311.0,323.0,219.0,149.0,266.0,416.0,487
EPS in Rs,57.5,46.4,38.16,96.17,172.89,213.72,275.67,286.72,194.38,132.53,236.29,369.41,431.88
