,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.14,0.02,0.37,0.10,0.31,0.27,0.21,0.13,0.24,0.06,0.26,0.69,0.0
Expenses,0.14,0.06,0.18,0.15,0.25,0.41,0.16,0.11,0.16,0.16,3.26,0.15,0.16
Operating Profit,0.00,-0.04,0.19,-0.05,0.06,-0.14,0.05,0.02,0.08,-0.1,-3.0,0.54,-0.16
OPM %,0.00,-200.00,51.35,-50.00,19.35,-51.85,23.81,15.38,33.33,-166.67,-1153.85,78.26,
Other Income,0.00,0.02,0.00,0.01,0.00,0.00,0.0,0.0,0.0,0.49,0.0,0.03,0.8200000000000001
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.53,0.39,0.26,0.42
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.00,-0.02,0.19,-0.04,0.06,-0.14,0.05,0.02,0.08,-0.14,-3.39,0.31,0.24
Tax %,,0.00,21.05,0.00,33.33,0.00,0.0,50.0,25.0,-107.14,-1.77,16.13,
Net Profit,0.00,-0.02,0.15,-0.04,0.04,-0.14,0.05,0.01,0.06,-0.3,-3.46,0.26,0.2
EPS in Rs,,,,,,,0.11,0.02,0.13,-0.65,-7.47,0.56,0.42
