,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22,22,22,22,22,22,22,22,22,22,22,22,22
Reserves,762,845,905,936,932,984,1036,1083,1114,1040,1065,1042,1045
Borrowings,1043,879,858,925,962,878,955,903,779,903,860,754,681
Other Liabilities,293,527,609,628,640,696,710,696,718,423,443,371,394
Total Liabilities,2121,2274,2394,2510,2556,2581,2724,2705,2633,2388,2391,2189,2143
Fixed Assets,858,914,948,934,906,881,852,825,785,772,723,662,826
CWIP,150,139,122,91,99,102,100,100,115,99,85,78,78
Investments,0,0,0,1,1,1,1,1,0,1,1,1,1
Other Assets,1113,1221,1324,1485,1551,1597,1771,1780,1733,1517,1582,1449,1239
Total Assets,2121,2274,2394,2510,2556,2581,2724,2705,2633,2388,2391,2189,2143
