,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,67.0,85.0,100.0,115.0,125.0,84.0,102.0,133.0,127.0,119.0,148.0,192.0,199
Expenses,60.0,79.0,86.0,102.0,105.0,75.0,93.0,122.0,114.0,104.0,137.0,166.0,167
Operating Profit,7.0,6.0,14.0,14.0,20.0,9.0,9.0,11.0,13.0,15.0,11.0,25.0,31
OPM %,11.0,7.0,14.0,12.0,16.0,10.0,9.0,8.0,10.0,12.0,7.0,13.0,16
Other Income,1.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,10.0,8.0,6.0,7
Interest,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,4
Depreciation,2.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,7.0,8
Profit before tax,5.0,6.0,10.0,10.0,17.0,14.0,12.0,12.0,12.0,18.0,11.0,20.0,25
Tax %,20.0,21.0,24.0,36.0,29.0,27.0,24.0,17.0,13.0,16.0,14.0,15.0,
Net Profit,4.0,5.0,8.0,7.0,12.0,10.0,9.0,10.0,10.0,15.0,9.0,17.0,21
EPS in Rs,3.59,4.62,6.91,6.09,11.16,9.52,8.64,8.63,9.19,13.63,7.88,14.48,17.83
