,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.0,4.0,2.0,11.0,9.0,3.0,5.0,5.0,4.0,5.0,56.0,122.0,154
Expenses,4.0,4.0,2.0,11.0,9.0,2.0,6.0,5.0,4.0,5.0,53.0,116.0,147
Operating Profit,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,-1.0,-0.0,2.0,6.0,6
OPM %,-10.0,-6.0,-9.0,-3.0,-3.0,11.0,-13.0,-8.0,-20.0,-0.0,4.0,5.0,4
Other Income,0.0,0.0,0.0,0.0,-30.0,-5.0,0.0,-0.0,1.0,0.0,0.0,1.0,2
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0
Depreciation,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,-1.0,-1.0,-1.0,-0.0,-30.0,-5.0,-1.0,-0.0,-0.0,0.0,3.0,7.0,9
Tax %,-0.0,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,21.0,
Net Profit,-1.0,-1.0,-1.0,-0.0,-30.0,-5.0,-1.0,-0.0,-0.0,0.0,3.0,5.0,7
EPS in Rs,-0.06,-0.06,-0.05,-0.01,-1.54,-0.26,-0.03,-0.02,-0.01,0.0,0.14,0.26,0.34
