,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.8,0.75,0.7,0.74,0.64,0.77,1.03,0.5,0.57,0.37,0.49,0.58,0.68
Expenses,0.36,0.36,0.31,0.33,0.26,0.24,0.28,0.3,0.31,0.3,0.36,0.4,0.44
Operating Profit,0.44,0.39,0.39,0.41,0.38,0.53,0.75,0.2,0.26,0.07,0.13,0.18,0.24
OPM %,55.0,52.0,55.71,55.41,59.38,68.83,72.82,40.0,45.61,18.92,26.53,31.03,35.29
Other Income,0.14,0.13,0.12,0.12,0.14,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.57,0.51,0.5,0.52,0.52,0.61,0.75,0.23,0.26,0.07,0.13,0.18,0.24
Tax %,17.54,17.65,18.0,19.23,15.38,16.39,20.0,65.22,19.23,57.14,23.08,27.78,
Net Profit,0.47,0.42,0.41,0.42,0.43,0.5,0.6,0.08,0.21,0.03,0.1,0.12,0.17
EPS in Rs,1.39,1.24,1.21,1.24,1.27,1.48,1.77,0.24,0.62,0.09,0.3,0.35,0.51
