,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.1,1.8,2.81,0.21,2.92,4.85,5.35,2.11,6.87,1.97,2.68,0.97,4.41
Expenses,3.21,1.88,2.91,0.37,3.29,5.78,5.57,3.18,7.53,2.44,3.04,1.29,4.37
Operating Profit,-0.11,-0.08,-0.1,-0.16,-0.37,-0.93,-0.22,-1.07,-0.66,-0.47,-0.36,-0.32,0.04
OPM %,-3.55,-4.44,-3.56,-76.19,-12.67,-19.18,-4.11,-50.71,-9.61,-23.86,-13.43,-32.99,0.91
Other Income,0.33,0.15,0.3,2.6,4.3,3.22,1.29,7.35,5.45,1.79,2.05,3.52,3.15
Interest,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.04,0.0,0.01,0.0,0.01,0.03
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04
Profit before tax,0.22,0.07,0.2,2.44,3.93,2.28,0.96,6.24,4.79,1.31,1.68,3.17,3.12
Tax %,18.18,-14.29,45.0,23.77,19.85,21.93,21.88,20.51,19.83,17.56,16.07,17.98,
Net Profit,0.18,0.08,0.12,1.86,3.14,1.78,0.75,4.95,3.84,1.08,1.41,2.61,2.58
EPS in Rs,0.27,0.12,0.18,2.75,4.64,2.63,1.11,7.32,5.68,1.6,2.09,3.86,3.81
