,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,52.0,63.0,80.0,86.0,93.0,102.0,98.0,125.0,133.0,98.0,99.0,104.0,103
Expenses,45.0,55.0,72.0,78.0,83.0,90.0,86.0,113.0,122.0,88.0,93.0,103.0,98
Operating Profit,7.0,8.0,8.0,9.0,10.0,12.0,12.0,13.0,11.0,10.0,5.0,1.0,5
OPM %,13.0,12.0,10.0,10.0,11.0,11.0,12.0,10.0,8.0,10.0,5.0,1.0,5
Other Income,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0
Interest,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3
Depreciation,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5
Profit before tax,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,10.0,5.0,-0.0,-5.0,-3
Tax %,30.0,32.0,31.0,34.0,32.0,34.0,36.0,17.0,20.0,24.0,62.0,2.0,
Net Profit,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,8.0,4.0,-0.0,-5.0,-3
EPS in Rs,3.64,4.67,2.17,2.28,2.58,2.69,2.4,3.84,7.86,3.67,-0.06,-4.91,-2.75
