,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,17.55,5.37,5.2,1.0,3.68,16.64,6.21,1.0,11.16,0.37,0.31,0.33,0.55
Expenses,16.64,6.32,4.51,1.96,7.91,16.06,6.28,1.26,11.31,0.7,0.85,0.6,0.69
Operating Profit,0.91,-0.95,0.69,-0.96,-4.23,0.58,-0.07,-0.26,-0.15,-0.33,-0.54,-0.27,-0.14
OPM %,5.19,-17.69,13.27,-96.0,-114.95,3.49,-1.13,-26.0,-1.34,-89.19,-174.19,-81.82,-25.45
Other Income,0.06,0.35,0.13,1.08,4.73,0.02,0.0,0.04,0.0,-0.26,1.03,0.0,0.00
Interest,0.04,0.0,0.31,0.13,0.17,0.17,0.29,0.21,0.11,0.25,0.13,0.19,0.15
Depreciation,0.18,0.21,0.29,0.21,0.22,0.22,0.26,0.26,0.26,0.26,0.26,0.24,0.24
Profit before tax,0.75,-0.81,0.22,-0.22,0.11,0.21,-0.62,-0.69,-0.52,-1.1,0.1,-0.7,-0.53
Tax %,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,0.75,-0.81,0.21,-0.22,0.12,0.16,-0.62,-0.69,-0.52,-1.1,0.1,-0.71,-0.53
EPS in Rs,1.47,-1.59,0.41,-0.43,0.24,0.31,-1.22,-1.35,-1.02,-2.16,0.2,-1.39,-1.04
