,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,359.0,451.0,385.0,426.0,402.0,442.0,351.0,359.0,393.0,329.0,319.0,289.0,323
Expenses,320.0,380.0,335.0,447.0,383.0,383.0,392.0,313.0,387.0,328.0,305.0,285.0,309
Operating Profit,40.0,71.0,50.0,-20.0,19.0,59.0,-41.0,47.0,5.0,0.0,14.0,4.0,14
OPM %,11.0,16.0,13.0,-5.0,5.0,13.0,-12.0,13.0,1.0,0.0,4.0,1.0,4
Other Income,14.0,6.0,8.0,11.0,13.0,36.0,62.0,16.0,14.0,48.0,16.0,85.0,105
Interest,7.0,6.0,5.0,4.0,7.0,12.0,15.0,20.0,22.0,24.0,20.0,14.0,14
Depreciation,13.0,11.0,12.0,11.0,11.0,10.0,9.0,9.0,8.0,6.0,5.0,5.0,6
Profit before tax,35.0,59.0,41.0,-25.0,14.0,74.0,-3.0,34.0,-11.0,17.0,5.0,69.0,100
Tax %,18.0,31.0,20.0,43.0,13.0,22.0,483.0,52.0,42.0,-36.0,31.0,17.0,
Net Profit,28.0,41.0,33.0,-14.0,12.0,57.0,12.0,16.0,-6.0,23.0,4.0,57.0,88
EPS in Rs,2.51,3.61,2.92,-1.23,1.05,5.04,1.01,1.44,-0.55,2.05,0.32,5.04,7.79
