,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,110.0,84.0,32.0,11.0,56.0,76.0,76.0,79.0,172.0,181.0,168.0,210.0,176
Expenses,107.0,83.0,36.0,18.0,59.0,72.0,93.0,77.0,166.0,174.0,162.0,205.0,173
Operating Profit,3.0,0.0,-4.0,-7.0,-3.0,4.0,-17.0,3.0,5.0,7.0,6.0,5.0,3
OPM %,3.0,1.0,-13.0,-60.0,-5.0,6.0,-22.0,3.0,3.0,4.0,3.0,3.0,2
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,-3.0,-3
Interest,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,6.0,5.0,4.0,3.0,3
Depreciation,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4
Profit before tax,-3.0,-6.0,-10.0,-10.0,-7.0,-0.0,-21.0,-1.0,0.0,1.0,0.0,-5.0,-7
Tax %,23.0,3.0,0.0,0.0,0.0,0.0,3.0,230.0,7.0,-6.0,80.0,115.0,
Net Profit,-3.0,-5.0,-10.0,-10.0,-7.0,-0.0,-20.0,1.0,0.0,2.0,0.0,1.0,-2
EPS in Rs,-1.95,-4.25,-7.89,-8.08,-5.05,-0.28,-15.47,0.67,0.19,1.18,0.07,0.58,-1.26
