,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,603.0,669.0,738.0,747.0,684.0,679.0,709.0,790.0,726.0,665.0,993.0,954.0,956
Expenses,625.0,592.0,656.0,725.0,654.0,650.0,687.0,732.0,677.0,571.0,803.0,924.0,953
Operating Profit,-22.0,77.0,82.0,22.0,30.0,29.0,22.0,59.0,49.0,94.0,190.0,30.0,3
OPM %,-4.0,12.0,11.0,3.0,4.0,4.0,3.0,7.0,7.0,14.0,19.0,3.0,0
Other Income,5.0,11.0,12.0,17.0,-8.0,25.0,47.0,6.0,11.0,6.0,6.0,7.0,7
Interest,30.0,27.0,33.0,35.0,39.0,44.0,42.0,42.0,40.0,34.0,30.0,38.0,38
Depreciation,30.0,30.0,39.0,37.0,38.0,34.0,33.0,31.0,33.0,33.0,33.0,33.0,29
Profit before tax,-77.0,31.0,21.0,-32.0,-56.0,-24.0,-6.0,-8.0,-13.0,33.0,134.0,-35.0,-58
Tax %,26.0,40.0,-48.0,-1.0,0.0,0.0,0.0,0.0,-28.0,0.0,21.0,25.0,
Net Profit,-57.0,19.0,30.0,-33.0,-56.0,-24.0,-6.0,-8.0,-17.0,33.0,105.0,-26.0,-41
EPS in Rs,-50.77,15.6,25.37,-27.2,-46.27,-19.69,-4.81,-6.89,-13.77,27.46,87.85,-21.68,-34.18
