,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,585.0,854.0,906.0,492.0,1178.0,1499.0,1329.0,1803.0,1953.0,2303.0,2183.0,2628.0,2982.0
Expenses,601.0,682.0,801.0,557.0,968.0,1226.0,1204.0,1512.0,1697.0,1980.0,1980.0,2261.0,2526.0
Operating Profit,-16.0,171.0,105.0,-65.0,210.0,273.0,125.0,292.0,256.0,323.0,203.0,367.0,457.0
OPM %,-3.0,20.0,12.0,-13.0,18.0,18.0,9.0,16.0,13.0,14.0,9.0,14.0,15.0
Other Income,36.0,45.0,67.0,41.0,57.0,42.0,44.0,78.0,84.0,91.0,89.0,79.0,105.0
Interest,60.0,64.0,64.0,71.0,75.0,77.0,81.0,95.0,91.0,91.0,92.0,92.0,95.0
Depreciation,63.0,63.0,68.0,69.0,73.0,80.0,89.0,127.0,112.0,118.0,137.0,141.0,152.0
Profit before tax,-103.0,90.0,40.0,-164.0,119.0,157.0,-1.0,147.0,137.0,204.0,64.0,212.0,314.0
Tax %,24.0,29.0,56.0,16.0,33.0,28.0,-1530.0,22.0,42.0,24.0,30.0,21.0,27.0
Net Profit,-79.0,64.0,17.0,-138.0,80.0,114.0,-21.0,115.0,79.0,155.0,45.0,167.0,228.0
EPS in Rs,-2.01,2.08,0.82,-3.56,2.6,3.93,0.0,3.67,2.62,4.7,1.52,4.88,6.6
