,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,65.0,69.0,71.0,66.0,63.0,60.0,69.0,79.0,79.0,68.0,91.0,139.0,145
Expenses,61.0,64.0,66.0,63.0,59.0,56.0,65.0,74.0,77.0,66.0,86.0,129.0,136
Operating Profit,4.0,5.0,5.0,3.0,3.0,4.0,3.0,6.0,2.0,2.0,5.0,9.0,9
OPM %,6.0,8.0,7.0,5.0,5.0,6.0,5.0,7.0,2.0,3.0,5.0,7.0,6
Other Income,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0
Interest,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,4.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,-2.0,-1.0,2.0,6.0,5
Tax %,33.0,33.0,35.0,27.0,38.0,42.0,40.0,22.0,9.0,18.0,-7.0,26.0,
Net Profit,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,-2.0,-1.0,2.0,4.0,3
EPS in Rs,3.23,3.5,2.65,1.59,0.39,0.39,0.26,2.58,-2.32,-1.05,3.24,5.42,4.00
