,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,93.0,98.0,112.0,144.0,145.0,155.0,188.0,195.0,152.0,134.0,157.0,186.0,185
Expenses,76.0,87.0,100.0,125.0,130.0,138.0,166.0,179.0,152.0,138.0,147.0,174.0,171
Operating Profit,17.0,11.0,12.0,19.0,16.0,16.0,21.0,15.0,-0.0,-3.0,10.0,12.0,13
OPM %,18.0,11.0,11.0,13.0,11.0,11.0,11.0,8.0,-0.0,-3.0,7.0,6.0,7
Other Income,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2
Interest,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,8.0,9.0,9.0,9
Depreciation,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,7
Profit before tax,12.0,5.0,7.0,11.0,8.0,10.0,15.0,8.0,-11.0,-18.0,-5.0,-3.0,-1
Tax %,34.0,33.0,36.0,36.0,36.0,35.0,31.0,26.0,28.0,0.0,0.0,-3.0,
Net Profit,8.0,4.0,5.0,7.0,5.0,6.0,10.0,6.0,-8.0,-18.0,-5.0,-3.0,-1
EPS in Rs,7.12,3.12,4.12,6.62,4.21,5.67,8.94,5.23,-6.92,-15.96,-4.29,-2.42,-0.98
