,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,392.0,582.0,735.0,593.0,621.0,704.0,650.0,771.0,768.0,568.0,909.0,683.0,735
Expenses,358.0,534.0,678.0,544.0,580.0,666.0,615.0,735.0,725.0,529.0,830.0,646.0,706
Operating Profit,34.0,48.0,57.0,50.0,41.0,38.0,35.0,36.0,43.0,39.0,79.0,37.0,29
OPM %,9.0,8.0,8.0,8.0,7.0,5.0,5.0,5.0,6.0,7.0,9.0,5.0,4
Other Income,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,7.0,3.0,14.0,24
Interest,18.0,21.0,24.0,19.0,13.0,13.0,11.0,14.0,34.0,31.0,29.0,26.0,28
Depreciation,9.0,10.0,11.0,12.0,13.0,12.0,8.0,12.0,23.0,24.0,24.0,23.0,22
Profit before tax,9.0,19.0,23.0,18.0,15.0,14.0,18.0,12.0,-11.0,-9.0,29.0,2.0,2
Tax %,31.0,34.0,35.0,34.0,32.0,35.0,34.0,32.0,38.0,29.0,37.0,58.0,
Net Profit,6.0,12.0,15.0,12.0,10.0,9.0,12.0,8.0,-7.0,-6.0,18.0,1.0,2
EPS in Rs,2.66,5.46,6.63,5.34,4.66,4.06,5.25,3.76,-2.98,-2.66,7.88,0.34,1.03
