,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,245.0,267.0,267.0,267.0,216.0,204.0,211.0,249.0,195.0,152.0,197.0,254.0,269
Expenses,237.0,262.0,260.0,268.0,219.0,210.0,216.0,244.0,202.0,148.0,189.0,238.0,251
Operating Profit,7.0,5.0,7.0,-1.0,-3.0,-6.0,-5.0,5.0,-7.0,4.0,8.0,16.0,19
OPM %,3.0,2.0,3.0,-0.0,-1.0,-3.0,-2.0,2.0,-3.0,2.0,4.0,6.0,7
Other Income,8.0,14.0,6.0,2.0,18.0,2.0,8.0,6.0,4.0,18.0,2.0,5.0,6
Interest,9.0,9.0,7.0,8.0,9.0,8.0,7.0,8.0,9.0,9.0,8.0,5.0,5
Depreciation,6.0,7.0,7.0,7.0,6.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,4
Profit before tax,0.0,3.0,-2.0,-14.0,-0.0,-17.0,-9.0,-1.0,-18.0,8.0,-2.0,11.0,15
Tax %,208.0,28.0,-46.0,14.0,-100.0,21.0,-16.0,2144.0,9.0,-3.0,-107.0,5.0,
Net Profit,-1.0,2.0,-3.0,-12.0,-0.0,-14.0,-10.0,13.0,-16.0,8.0,-5.0,11.0,14
EPS in Rs,-0.18,0.85,-1.0,-4.19,-0.05,-4.71,-3.61,4.49,-5.53,2.83,-1.64,3.66,4.83
