,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.03,0.09,0.03,0.11,0.44,0.59,0.99,0.85,0.21,0.07,2.72,1.80
Expenses,0.0,0.03,0.08,0.07,0.54,0.48,0.49,0.57,0.3,0.34,0.45,1.84,0.78
Operating Profit,0.0,0.0,0.01,-0.04,-0.43,-0.04,0.1,0.42,0.55,-0.13,-0.38,0.88,1.02
OPM %,,0.0,11.11,-133.33,-390.91,-9.09,16.95,42.42,64.71,-61.9,-542.86,32.35,56.67
Other Income,0.0,0.01,0.01,0.07,0.16,0.01,0.03,0.01,0.01,0.0,0.50,-0.22,-0.85
Interest,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0.0,0.18,0.18,0.04,0.0,0.00
Depreciation,0.0,0.0,0.0,0.01,0.05,0.04,0.08,0.19,0.18,0.19,0.08,0.01,-0.01
Profit before tax,0.0,0.01,0.01,-0.01,-0.34,-0.07,0.05,0.24,0.2,-0.5,0.00,0.65,0.18
Tax %,,0.0,0.0,0.0,2.94,0.0,40.0,0.0,-40.0,-12.0,,0.0,
Net Profit,0.0,0.0,0.0,-0.01,-0.33,-0.07,0.03,0.23,0.29,-0.56,-0.01,0.65,0.18
EPS in Rs,0.0,0.0,0.0,-0.03,-1.08,-0.23,0.1,0.75,0.95,-1.83,-0.03,2.13,0.60
