,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,39.0,50.0,48.0,51.0,55.0,52.0,52.0,70.0,68.0,80.0,114.0,123.0,123
Expenses,29.0,38.0,37.0,40.0,43.0,36.0,45.0,45.0,41.0,54.0,78.0,88.0,88
Operating Profit,11.0,12.0,11.0,11.0,13.0,15.0,7.0,25.0,27.0,26.0,35.0,35.0,35
OPM %,27.0,23.0,22.0,22.0,23.0,30.0,14.0,36.0,39.0,33.0,31.0,28.0,28
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2
Interest,6.0,5.0,5.0,4.0,3.0,8.0,1.0,18.0,17.0,16.0,19.0,19.0,21
Depreciation,3.0,3.0,3.0,3.0,3.0,4.0,7.0,12.0,12.0,16.0,11.0,12.0,12
Profit before tax,2.0,4.0,3.0,4.0,6.0,3.0,0.0,-4.0,-2.0,-6.0,7.0,6.0,5
Tax %,46.0,52.0,52.0,31.0,33.0,43.0,714.0,-359.0,-309.0,-47.0,-22.0,52.0,
Net Profit,1.0,2.0,2.0,3.0,4.0,2.0,-2.0,-20.0,-8.0,-8.0,9.0,3.0,-22
EPS in Rs,1.02,1.47,1.35,2.42,3.52,1.47,-1.43,-16.88,-6.37,-7.04,7.59,2.43,-18.83
