,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.15,1.48,2.26,3.14,3.27,3.88,2.35,2.06,1.32,2.16,1.66,2.06,3.34
Expenses,0.94,0.9,0.82,1.55,0.94,0.92,1.04,1.23,1.62,1.54,1.61,1.58,1.59
Operating Profit,2.21,0.58,1.44,1.59,2.33,2.96,1.31,0.83,-0.3,0.62,0.05,0.48,1.75
OPM %,70.16,39.19,63.72,50.64,71.25,76.29,55.74,40.29,-22.73,28.7,3.01,23.3,52.40
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.06
Interest,0.06,0.23,0.28,0.28,0.29,0.23,0.04,0.06,0.12,0.09,0.01,0.01,0.02
Depreciation,0.03,0.03,0.03,0.06,0.06,0.04,0.04,0.04,0.04,0.01,0.01,0.01,0.00
Profit before tax,2.12,0.32,1.13,1.25,1.98,2.69,1.23,0.73,-0.46,0.52,0.05,0.46,2.79
Tax %,29.25,37.5,14.16,43.2,20.71,12.64,13.82,20.55,-6.52,15.38,160.0,28.26,
Net Profit,1.5,0.21,0.97,0.71,1.57,2.35,1.06,0.58,-0.48,0.45,-0.02,0.33,2.13
EPS in Rs,4.98,0.7,3.22,2.36,5.21,7.8,3.52,1.93,-1.59,1.49,-0.07,1.1,7.07
